timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,kernel_openat_delta,kernel_execve_delta,kernel_connect_delta,scenario,collector_type,label
2026-05-27 16:21:35.274308,16,21,35,2.3,41.6,0.0,84.6,54.42,187,187,179,1,3,1,4,5,1,3,435,2.3262,187,1.0,187,3,3,1,0.0123,0,456,1474,56,1730,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:36.059056,16,21,36,0.0,41.6,0.0,84.6,54.43,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,450,1432,20,1194,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:37.083038,16,21,37,1.4,41.6,0.0,84.6,54.45,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0075,0,343,1431,19,1191,12,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:37.943308,16,21,37,0.0,41.6,0.0,84.6,54.46,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,455,1436,20,1201,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:38.774216,16,21,38,0.0,41.5,0.0,84.6,54.48,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,354,1435,20,1193,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:39.461720,16,21,39,6.7,41.5,0.0,84.6,54.49,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0358,0,327,1427,48,1648,2,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:40.400955,16,21,40,0.0,41.5,0.0,84.6,54.51,187,186,178,0,3,1,4,5,1,3,435,2.3262,187,1.0,187,3,3,1,0.0,0,316,1430,19,1190,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:41.206743,16,21,41,6.2,41.5,0.0,84.6,54.52,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0332,0,278,1423,19,1188,12,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:41.986921,16,21,41,0.0,41.5,0.0,84.6,54.53,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,365,1435,20,1193,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:42.721185,16,21,42,0.0,41.5,0.0,84.6,54.54,187,187,179,1,3,1,4,5,1,3,433,2.3155,187,1.0,187,3,3,1,0.0,0,414,1435,20,1200,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
