timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,label
2026-05-23 12:45:16.618201,12,45,16,0.0,31.4,31.4,84.3,106.51,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,770,1541,56,malicious
2026-05-23 12:45:17.377336,12,45,17,0.0,31.4,31.4,84.3,106.52,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,843,1582,99,malicious
2026-05-23 12:45:18.145498,12,45,18,3.2,31.5,31.4,84.3,106.53,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.016,0,759,1540,54,malicious
2026-05-23 12:45:18.907748,12,45,18,17.2,31.5,31.4,84.3,106.55,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.086,0,646,1508,60,malicious
2026-05-23 12:45:19.641356,12,45,19,9.4,31.5,31.4,84.3,106.56,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.047,0,981,1539,53,malicious
2026-05-23 12:45:20.416628,12,45,20,0.0,31.5,31.4,84.3,106.57,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,935,1543,55,malicious
2026-05-23 12:45:21.136486,12,45,21,3.2,31.5,31.4,84.3,106.58,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.016,0,992,1541,56,malicious
2026-05-23 12:45:21.935829,12,45,21,40.7,31.5,31.4,84.3,106.6,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.2035,0,728,1504,57,malicious
2026-05-23 12:45:22.703415,12,45,22,0.0,31.5,31.4,84.3,106.61,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,1303,1727,324,malicious
2026-05-23 12:45:23.464149,12,45,23,0.0,31.5,31.4,84.3,106.62,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,790,1540,59,malicious
