timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,label
2026-05-23 11:46:01.983708,11,46,1,22.4,44.9,3.0,93.7,63.89,216,216,5,0,1,1,1,0,8,2549,11.8009,0,0.0,1476,112,116,1,22.4,benign
2026-05-23 11:46:19.116124,11,46,19,25.5,45.0,3.0,93.7,64.18,216,216,5,0,1,1,1,0,8,2551,11.8102,0,0.0,1476,109,110,1,25.5,benign
2026-05-23 11:46:35.252633,11,46,35,12.7,44.9,3.0,93.7,64.47,216,216,5,0,1,1,1,0,8,2591,11.9954,0,0.0,1477,116,110,1,12.7,benign
2026-05-23 11:46:52.383531,11,46,52,26.1,45.1,3.0,93.7,64.74,218,217,5,0,1,1,1,0,8,2617,12.0046,0,0.0,1475,119,116,1,26.1,benign
2026-05-23 11:47:09.207459,11,47,9,31.3,47.4,3.0,93.7,65.02,218,218,4,0,1,1,1,0,8,2642,12.1193,0,0.0,1505,110,114,1,31.3,benign
2026-05-23 11:47:25.841514,11,47,25,16.0,48.2,3.0,93.7,65.3,218,218,5,0,1,1,1,0,8,2657,12.1881,0,0.0,1504,109,109,1,16.0,benign
2026-05-23 11:47:42.591094,11,47,42,13.2,47.5,3.0,93.7,65.58,218,218,3,0,1,1,1,0,8,2652,12.1651,0,0.0,1504,111,108,1,13.2,benign
2026-05-23 11:47:59.066650,11,47,59,13.5,47.6,3.0,93.7,65.86,217,216,3,0,1,1,1,0,8,2614,12.0461,0,0.0,1484,106,109,1,13.5,benign
2026-05-23 11:48:15.423749,11,48,15,15.3,46.7,3.0,93.7,66.13,215,215,4,0,1,1,1,0,8,2577,11.986,0,0.0,1479,105,105,1,15.3,benign
2026-05-23 11:48:31.799205,11,48,31,18.8,47.1,3.0,93.7,66.41,215,215,4,0,1,1,1,0,8,2591,12.0512,0,0.0,1479,104,104,1,18.8,benign
2026-05-23 11:48:48.316040,11,48,48,21.6,47.3,3.0,93.7,66.68,215,215,3,0,1,1,1,0,8,2600,12.093,0,0.0,1479,101,106,1,21.6,benign
2026-05-23 11:49:04.758685,11,49,4,14.7,47.3,3.0,93.7,66.95,215,214,3,0,1,1,1,0,8,2587,12.0326,0,0.0,1479,98,100,1,14.7,benign
2026-05-23 11:49:21.096534,11,49,21,13.2,47.4,3.0,93.7,67.23,214,214,3,0,1,1,1,0,8,2587,12.0888,0,0.0,1479,99,100,1,13.2,benign
2026-05-23 11:49:37.342010,11,49,37,19.2,47.4,3.0,93.7,67.5,214,214,3,0,1,1,1,0,8,2580,12.0561,0,0.0,1479,99,98,1,19.2,benign
2026-05-23 11:49:53.295352,11,49,53,21.5,47.5,3.0,93.7,67.77,214,214,3,0,1,1,1,0,8,2569,12.0047,0,0.0,1479,99,99,1,21.5,benign
2026-05-23 11:50:09.441706,11,50,9,8.1,47.6,3.0,93.7,68.04,214,214,4,0,1,1,1,0,8,2571,12.014,0,0.0,1479,99,97,1,8.1,benign
2026-05-23 11:50:25.627189,11,50,25,13.8,47.5,3.0,93.7,68.31,214,214,3,0,1,1,1,0,8,2544,11.8879,0,0.0,1479,96,97,1,13.8,benign
2026-05-23 11:50:43.210173,11,50,43,4.6,47.7,3.0,93.7,68.58,214,214,4,0,1,1,1,0,8,2778,12.9813,0,0.0,1489,92,80,1,4.6,benign
2026-05-23 11:51:01.000638,11,51,1,33.5,48.1,3.0,93.7,68.87,216,215,5,0,1,1,1,0,8,3028,14.0185,0,0.0,1480,108,103,1,33.5,benign
2026-05-23 11:51:18.476220,11,51,18,20.3,48.8,3.0,93.7,69.17,215,215,4,1,1,1,1,0,8,3021,14.0512,0,0.0,1480,109,111,1,20.3,benign
2026-05-23 11:51:35.608348,11,51,35,22.7,48.0,3.0,93.7,69.46,215,215,6,0,1,1,1,0,8,3009,13.9953,0,0.0,1480,106,108,1,22.7,benign
2026-05-23 11:51:53.167680,11,51,53,29.7,48.1,3.0,93.7,69.74,215,216,5,0,1,1,1,0,8,2984,13.8791,0,0.0,1499,117,114,1,29.7,benign
2026-05-23 11:52:11.309309,11,52,11,12.4,48.4,3.0,93.7,70.04,217,217,5,0,1,1,1,0,8,2967,13.6728,0,0.0,1506,115,115,1,12.4,benign
2026-05-23 11:52:29.000055,11,52,29,21.9,48.3,3.0,93.7,70.34,217,217,5,0,1,1,1,0,8,2996,13.8065,0,0.0,1506,110,112,1,21.9,benign
2026-05-23 11:52:46.491790,11,52,46,20.5,48.1,3.0,93.7,70.63,217,217,5,0,1,1,1,0,8,2751,12.6774,0,0.0,1505,108,109,1,20.5,benign
2026-05-23 11:53:03.926107,11,53,3,8.3,47.6,3.0,93.7,70.92,214,214,5,0,1,1,1,0,8,2675,12.5,0,0.0,1485,109,109,1,8.3,benign
2026-05-23 11:53:21.658485,11,53,21,27.8,47.8,3.0,93.7,71.21,214,214,5,0,1,1,1,0,8,2682,12.5327,0,0.0,1480,108,112,1,27.8,benign
2026-05-23 11:53:38.775521,11,53,38,20.1,47.6,3.0,93.7,71.51,214,214,6,0,1,1,1,0,8,2674,12.4953,0,0.0,1480,107,105,1,20.1,benign
2026-05-23 11:53:55.985117,11,53,55,22.6,47.8,3.0,93.7,71.8,214,214,5,0,1,1,1,0,8,2604,12.1682,0,0.0,1480,108,107,1,22.6,benign
2026-05-23 11:54:13.123500,11,54,13,28.7,47.6,3.0,93.7,72.08,214,214,5,0,1,1,1,0,8,2593,12.1168,0,0.0,1480,107,106,1,28.7,benign
2026-05-23 11:54:29.951962,11,54,29,29.6,47.6,3.0,93.7,72.37,214,214,6,0,1,1,1,0,8,2590,12.1028,0,0.0,1480,102,104,1,29.6,benign
2026-05-23 11:54:46.759091,11,54,46,19.9,47.6,3.0,93.7,72.65,214,214,6,0,1,1,1,0,8,2590,12.1028,0,0.0,1480,99,102,1,19.9,benign
2026-05-23 11:55:04.392539,11,55,4,25.5,47.7,3.0,93.7,72.93,214,214,6,0,1,1,1,0,8,2578,12.0467,0,0.0,1480,97,99,1,25.5,benign
2026-05-23 11:55:22.375708,11,55,22,14.6,47.6,3.0,93.7,73.22,214,214,5,0,1,1,1,0,8,2583,12.0701,0,0.0,1480,97,99,1,14.6,benign
2026-05-23 11:55:40.147097,11,55,40,34.0,47.7,3.0,93.7,73.52,214,214,5,0,1,1,1,0,8,2591,12.1075,0,0.0,1480,98,96,1,34.0,benign
2026-05-23 11:55:57.425547,11,55,57,15.6,47.7,3.0,93.7,73.82,213,213,6,0,1,1,1,0,8,2589,12.1549,0,0.0,1480,95,98,1,15.6,benign
2026-05-23 11:56:14.060237,11,56,14,24.4,47.7,3.0,93.7,74.11,213,213,6,0,1,1,1,0,8,2573,12.0798,0,0.0,1481,107,102,1,24.4,benign
2026-05-23 11:56:31.565973,11,56,31,32.7,48.2,3.0,93.7,74.38,215,215,3,0,1,1,1,0,8,2603,12.107,0,0.0,1502,113,107,1,32.7,benign
2026-05-23 11:56:48.943944,11,56,48,30.6,49.2,3.0,93.7,74.67,216,216,6,0,1,1,1,0,8,2672,12.3704,0,0.0,1502,121,118,1,30.6,benign
2026-05-23 11:57:06.818389,11,57,6,21.3,49.7,3.0,93.7,74.96,218,218,4,0,1,1,1,0,8,2710,12.4312,13,0.0596,1531,111,120,1,1.6385,benign
2026-05-23 11:57:24.376305,11,57,24,25.5,50.6,3.0,93.7,75.26,218,218,6,0,1,1,1,0,8,2692,12.3486,0,0.0,1509,113,113,1,25.5,benign
2026-05-23 11:57:41.972870,11,57,41,28.0,49.9,3.0,93.7,75.56,216,216,4,0,1,1,1,0,8,2699,12.4954,0,0.0,1508,113,112,1,28.0,benign
2026-05-23 11:57:59.635643,11,57,59,11.7,48.9,3.0,93.7,75.85,215,215,4,0,1,1,1,0,8,2676,12.4465,0,0.0,1488,113,114,1,11.7,benign
2026-05-23 11:58:16.759467,11,58,16,18.5,49.1,3.0,93.7,76.14,215,215,6,0,1,1,1,0,8,2652,12.3349,0,0.0,1483,114,114,1,18.5,benign
2026-05-23 11:58:33.342574,11,58,33,9.9,48.9,3.0,93.7,76.43,215,215,3,0,1,1,1,0,8,2618,12.1767,0,0.0,1483,107,112,1,9.9,benign
2026-05-23 11:58:50.511143,11,58,50,18.2,48.7,3.0,93.7,76.7,215,215,3,0,1,1,1,0,8,2600,12.093,0,0.0,1483,107,110,1,18.2,benign
2026-05-23 11:59:06.895192,11,59,6,11.5,48.7,3.0,93.7,76.99,215,215,3,0,1,1,1,0,8,2606,12.1209,0,0.0,1483,99,104,1,11.5,benign
2026-05-23 11:59:23.777842,11,59,23,13.1,48.6,3.0,93.7,77.26,215,215,3,0,1,1,1,0,8,2600,12.093,0,0.0,1483,100,101,1,13.1,benign
2026-05-23 11:59:40.665703,11,59,40,7.4,48.6,3.0,93.7,77.55,215,215,4,0,1,1,1,0,8,2606,12.1209,0,0.0,1483,105,100,1,7.4,benign
2026-05-23 11:59:57.440482,11,59,57,16.6,48.5,3.0,93.7,77.83,215,215,3,0,1,1,1,0,8,2620,12.186,0,0.0,1483,104,107,1,16.6,benign
2026-05-23 12:00:14.218331,12,0,14,31.6,48.9,3.0,93.7,78.11,215,215,3,0,1,1,1,0,8,2624,12.2047,0,0.0,1483,106,105,1,31.6,benign
2026-05-23 12:00:31.244365,12,0,31,12.3,48.9,3.0,93.7,78.39,215,215,3,0,1,1,1,0,8,2604,12.1116,0,0.0,1483,109,106,1,12.3,benign
2026-05-23 12:00:48.138132,12,0,48,17.3,49.0,3.0,93.7,78.67,215,215,5,0,1,1,1,0,8,2601,12.0977,0,0.0,1483,111,112,1,17.3,benign
2026-05-23 12:01:06.071535,12,1,6,18.7,48.9,3.0,93.7,78.95,215,215,5,0,1,1,1,0,8,2597,12.0791,0,0.0,1483,113,110,1,18.7,benign
2026-05-23 12:01:23.479779,12,1,23,34.3,48.6,3.0,93.7,79.25,215,215,5,0,1,1,1,0,8,2601,12.0977,0,0.0,1483,122,114,1,34.3,benign
2026-05-23 12:01:41.069199,12,1,41,22.9,49.0,3.0,93.7,79.54,215,215,6,0,1,1,1,0,8,2582,12.0093,0,0.0,1483,126,118,1,22.9,benign
2026-05-23 12:01:59.111263,12,1,59,38.1,49.3,3.0,93.7,79.83,217,216,4,0,1,1,1,0,8,2601,11.9862,0,0.0,1509,127,126,1,38.1,benign
2026-05-23 12:02:16.963258,12,2,16,26.8,49.2,3.0,93.7,80.13,216,216,4,0,1,1,1,0,8,2626,12.1574,0,0.0,1509,126,127,1,26.8,benign
2026-05-23 12:02:34.471385,12,2,34,16.8,48.7,3.0,93.7,80.43,216,216,5,0,1,1,1,0,8,2667,12.3472,0,0.0,1509,118,126,1,16.8,benign
2026-05-23 12:02:51.786570,12,2,51,19.3,48.8,3.0,93.7,80.72,216,216,5,0,1,1,1,0,8,2622,12.1389,0,0.0,1488,131,119,1,19.3,benign
2026-05-23 12:03:08.886174,12,3,8,16.1,48.5,3.0,93.7,81.01,214,214,4,0,1,1,1,0,8,2625,12.2664,0,0.0,1488,129,130,1,16.1,benign
2026-05-23 12:03:26.569142,12,3,26,42.3,48.6,3.0,93.7,81.3,214,214,4,0,1,1,1,0,8,2614,12.215,0,0.0,1483,123,132,1,42.3,benign
2026-05-23 12:03:43.500302,12,3,43,9.9,48.6,3.0,93.7,81.59,214,214,4,0,1,1,1,0,8,2633,12.3037,0,0.0,1483,122,124,1,9.9,benign
2026-05-23 12:04:00.213657,12,4,0,21.3,49.0,3.0,93.7,81.87,214,214,4,0,1,1,1,0,8,2622,12.2523,0,0.0,1483,125,125,1,21.3,benign
2026-05-23 12:04:16.547198,12,4,16,16.9,49.2,3.0,93.7,82.15,214,214,5,0,1,1,1,0,8,2623,12.257,0,0.0,1483,126,127,1,16.9,benign
2026-05-23 12:04:33.210177,12,4,33,21.5,48.8,3.0,93.7,82.42,214,214,4,0,1,1,1,0,8,2626,12.271,0,0.0,1483,125,126,1,21.5,benign
2026-05-23 12:04:49.843335,12,4,49,9.5,48.6,3.0,93.7,82.7,214,214,5,0,1,1,1,0,8,2630,12.2897,8,0.0374,1483,116,125,1,1.1875,benign
2026-05-23 12:05:06.713800,12,5,6,24.8,48.6,3.0,93.7,82.98,214,214,5,0,1,1,1,0,8,2606,12.1776,0,0.0,1483,113,117,1,24.8,benign
2026-05-23 12:05:23.771971,12,5,23,12.3,48.4,3.0,93.7,83.26,214,214,3,0,1,1,1,0,8,2608,12.1869,0,0.0,1483,112,113,1,12.3,benign
2026-05-23 12:05:41.461228,12,5,41,17.2,48.5,3.0,93.7,83.55,214,214,3,0,1,1,1,0,8,2622,12.2523,0,0.0,1483,124,114,1,17.2,benign
2026-05-23 12:05:58.519557,12,5,58,21.0,49.1,3.0,93.7,83.84,214,214,6,0,1,1,1,0,8,2610,12.1963,0,0.0,1483,119,124,1,21.0,benign
2026-05-23 12:06:15.750297,12,6,15,40.6,49.1,3.0,93.7,84.12,214,214,5,0,1,1,1,0,8,2606,12.1776,0,0.0,1483,118,118,1,40.6,benign
2026-05-23 12:06:32.598678,12,6,32,14.6,48.7,3.0,93.7,84.41,214,214,6,0,1,1,1,0,8,2615,12.2196,0,0.0,1483,121,119,1,14.6,benign
2026-05-23 12:06:49.338808,12,6,49,24.5,48.6,3.0,93.7,84.69,214,214,3,0,1,1,1,0,8,2586,12.0841,0,0.0,1480,127,124,1,24.5,benign
2026-05-23 12:07:06.797223,12,7,6,25.7,48.8,3.0,93.7,84.97,216,216,4,0,1,1,1,0,8,2635,12.1991,0,0.0,1505,119,125,1,25.7,benign
2026-05-23 12:07:24.579834,12,7,24,14.3,48.8,3.0,93.7,85.26,216,216,3,0,1,1,1,0,8,2622,12.1389,0,0.0,1505,119,120,1,14.3,benign
2026-05-23 12:07:42.746923,12,7,42,20.7,49.1,3.0,93.7,85.56,216,216,7,0,1,1,1,0,8,2645,12.2454,0,0.0,1504,118,120,1,20.7,benign
2026-05-23 12:08:00.087135,12,8,0,18.8,48.9,3.0,93.7,85.86,214,213,6,0,1,1,1,0,8,2608,12.1869,0,0.0,1484,115,118,1,18.8,benign
2026-05-23 12:08:16.692902,12,8,16,16.2,48.6,3.0,93.7,86.15,213,213,4,0,1,1,1,0,8,2592,12.169,0,0.0,1479,116,116,1,16.2,benign
2026-05-23 12:08:33.638123,12,8,33,14.4,48.4,3.0,93.7,86.43,213,213,4,0,1,1,1,0,8,2603,12.2207,14,0.0657,1479,113,114,1,1.0286,benign
2026-05-23 12:08:50.698640,12,8,50,25.0,48.7,3.0,93.7,86.71,213,213,4,0,1,1,1,0,8,2607,12.2394,0,0.0,1479,115,118,1,25.0,benign
2026-05-23 12:09:07.821836,12,9,7,26.1,48.6,3.0,93.7,86.99,213,213,5,0,1,1,1,0,8,2605,12.23,0,0.0,1479,114,114,1,26.1,benign
2026-05-23 12:09:24.138711,12,9,24,20.2,48.4,3.0,93.7,87.28,213,213,3,0,1,1,1,0,8,2581,12.1174,0,0.0,1479,116,116,1,20.2,benign
2026-05-23 12:09:40.381178,12,9,40,12.8,48.5,3.0,93.7,87.55,213,213,4,0,1,1,1,0,8,2594,12.1784,7,0.0329,1479,109,112,1,1.8286,benign
2026-05-23 12:09:56.529181,12,9,56,11.2,48.4,3.0,93.7,87.82,213,213,3,0,1,1,1,0,8,2595,12.1831,0,0.0,1479,108,108,1,11.2,benign
2026-05-23 12:10:13.594997,12,10,13,13.3,48.5,3.0,93.7,88.09,213,213,3,0,1,1,1,0,8,2583,12.1268,6,0.0282,1479,115,106,1,2.2167,benign
2026-05-23 12:10:30.622028,12,10,30,28.5,48.1,4.4,93.7,88.38,213,213,6,0,1,1,1,0,8,2561,12.0235,0,0.0,1479,115,115,1,28.5,benign
2026-05-23 12:10:47.029051,12,10,47,20.0,48.2,4.4,93.7,88.66,213,213,4,0,1,1,1,0,8,2561,12.0235,0,0.0,1479,112,114,1,20.0,benign
2026-05-23 12:11:03.574856,12,11,3,29.6,48.0,4.4,93.7,88.93,213,213,4,0,1,1,1,0,8,2552,11.9812,0,0.0,1479,111,112,1,29.6,benign
2026-05-23 12:11:19.813302,12,11,19,10.7,47.9,4.4,93.7,89.21,213,213,3,0,1,1,1,0,8,2560,12.0188,0,0.0,1479,114,111,1,10.7,benign
2026-05-23 12:11:36.150160,12,11,36,21.1,48.0,4.4,93.7,89.48,213,214,4,0,1,1,1,0,8,2652,12.4507,0,0.0,1479,127,116,1,21.1,benign
2026-05-23 12:11:52.918816,12,11,52,17.9,51.8,4.2,93.7,89.75,218,218,3,0,1,1,1,0,8,2722,12.4862,0,0.0,1507,136,130,1,17.9,benign
2026-05-23 12:12:10.304199,12,12,10,17.1,52.7,4.2,93.7,90.03,220,220,4,0,1,1,1,0,8,2738,12.4455,0,0.0,1538,136,134,1,17.1,benign
2026-05-23 12:12:27.754577,12,12,27,23.6,52.8,4.2,93.7,90.32,219,219,4,0,1,1,1,0,8,2784,12.7123,4,0.0183,1538,137,139,1,5.9,benign
2026-05-23 12:12:45.454928,12,12,45,19.2,52.5,4.2,93.7,90.61,219,219,4,0,1,1,1,0,8,2776,12.6758,4,0.0183,1537,146,130,1,4.8,benign
2026-05-23 12:13:03.601671,12,13,3,14.3,51.2,4.2,93.7,90.91,220,220,3,0,1,1,1,0,8,2769,12.5864,7,0.0318,1525,147,149,1,2.0429,benign
2026-05-23 12:13:20.914058,12,13,20,24.5,51.2,4.2,93.7,91.21,220,220,5,0,1,1,1,0,8,2753,12.5136,0,0.0,1520,148,138,1,24.5,benign
2026-05-23 12:13:38.357015,12,13,38,25.3,51.1,4.2,93.7,91.5,220,220,3,0,1,1,1,0,8,2739,12.45,0,0.0,1520,155,144,1,25.3,benign
2026-05-23 12:13:55.509660,12,13,55,7.8,51.1,4.2,93.7,91.79,220,220,3,0,1,1,1,0,8,2664,12.1091,0,0.0,1520,153,157,1,7.8,benign
2026-05-23 12:14:13.198289,12,14,13,43.6,48.5,5.5,93.7,92.07,220,220,4,0,1,1,1,0,8,2654,12.0636,0,0.0,1520,146,151,1,43.6,benign
2026-05-23 12:14:31.114546,12,14,31,19.3,45.8,7.3,93.7,92.37,220,220,5,0,1,1,1,0,8,2657,12.0773,0,0.0,1520,144,147,1,19.3,benign
2026-05-23 12:14:49.599637,12,14,49,17.9,45.8,7.3,93.7,92.67,220,220,3,0,1,1,1,0,8,2649,12.0409,0,0.0,1520,136,143,1,17.9,benign
2026-05-23 12:15:07.655495,12,15,7,13.8,45.9,7.3,93.7,92.98,220,220,3,0,1,1,1,0,8,2641,12.0045,0,0.0,1520,135,137,1,13.8,benign
2026-05-23 12:15:25.441633,12,15,25,25.0,46.0,7.3,93.7,93.28,220,220,4,0,1,1,1,0,8,2632,11.9636,0,0.0,1520,122,134,1,25.0,benign
2026-05-23 12:15:42.991187,12,15,42,7.7,46.0,7.3,93.7,93.57,220,220,4,0,1,1,1,0,8,2637,11.9864,10,0.0455,1520,117,120,1,0.77,benign
2026-05-23 12:16:00.249022,12,16,0,12.9,45.9,7.3,93.7,93.87,220,220,3,0,1,1,1,0,8,2649,12.0409,0,0.0,1520,119,115,1,12.9,benign
2026-05-23 12:16:18.431797,12,16,18,7.7,45.9,7.3,93.7,94.15,220,220,3,0,1,1,1,0,8,2637,11.9864,9,0.0409,1520,124,120,1,0.8556,benign
2026-05-23 12:16:35.716656,12,16,35,8.6,46.0,7.3,93.7,94.46,220,220,6,0,1,1,1,0,8,2632,11.9636,0,0.0,1514,124,123,1,8.6,benign
2026-05-23 12:16:52.940385,12,16,52,9.2,46.0,7.3,93.7,94.74,218,218,4,0,1,1,1,0,8,2628,12.055,0,0.0,1510,122,123,1,9.2,benign
2026-05-23 12:17:10.318254,12,17,10,23.8,46.1,7.3,93.7,95.03,220,220,3,0,1,1,1,0,8,2659,12.0864,0,0.0,1540,121,121,1,23.8,benign
2026-05-23 12:17:25.697843,12,17,25,9.9,46.1,7.3,93.6,95.32,220,220,3,0,1,1,1,0,8,2652,12.0545,0,0.0,1540,124,120,1,9.9,benign
2026-05-23 12:17:37.167598,12,17,37,43.8,46.3,7.1,93.6,95.58,220,220,7,0,1,1,1,0,8,2666,12.1182,0,0.0,1540,123,120,1,43.8,benign
2026-05-23 12:17:54.883570,12,17,54,17.4,46.4,7.1,93.6,95.77,220,220,5,0,1,1,1,0,8,2636,11.9818,0,0.0,1519,118,122,1,17.4,benign
2026-05-23 12:18:12.396979,12,18,12,5.1,46.3,7.1,93.6,96.06,218,218,3,0,1,1,1,0,8,2643,12.1239,0,0.0,1519,132,115,1,5.1,benign
2026-05-23 12:18:30.355761,12,18,30,16.1,46.8,7.1,93.6,96.36,218,218,5,0,1,1,1,0,8,2644,12.1284,13,0.0596,1514,135,139,1,1.2385,benign
2026-05-23 12:18:48.344482,12,18,48,24.0,46.4,7.1,93.6,96.65,218,218,7,0,1,1,1,0,8,2647,12.1422,0,0.0,1514,129,135,1,24.0,benign
2026-05-23 12:19:06.005825,12,19,6,13.1,46.4,7.1,93.6,96.95,218,218,6,0,1,1,1,0,8,2639,12.1055,0,0.0,1514,136,132,1,13.1,benign
2026-05-23 12:19:23.851580,12,19,23,16.6,47.0,7.1,93.6,97.25,218,218,4,0,1,1,1,0,8,2643,12.1239,0,0.0,1500,157,145,1,16.6,benign
2026-05-23 12:19:42.109229,12,19,42,16.1,46.0,7.0,93.6,97.55,224,224,6,0,1,1,1,0,8,2793,12.4688,0,0.0,1603,153,154,1,16.1,benign
2026-05-23 12:20:00.471998,12,20,0,6.0,45.7,7.0,93.6,97.85,224,223,6,0,1,1,1,0,8,2783,12.4241,0,0.0,1591,147,153,1,6.0,benign
2026-05-23 12:20:19.089037,12,20,19,23.3,45.4,7.0,93.6,98.16,222,222,4,0,1,1,1,0,8,2782,12.5315,0,0.0,1592,129,141,1,23.3,benign
2026-05-23 12:20:37.574233,12,20,37,23.0,45.4,7.0,93.6,98.47,222,222,4,0,1,1,1,0,8,2751,12.3919,0,0.0,1592,133,124,1,23.0,benign
2026-05-23 12:20:55.473810,12,20,55,37.2,45.1,7.0,93.6,98.78,221,221,5,0,1,1,1,0,8,2708,12.2534,0,0.0,1585,141,132,1,37.2,benign
2026-05-23 12:21:13.449313,12,21,13,18.8,45.1,7.0,93.6,99.07,221,221,4,0,1,1,1,0,8,2714,12.2805,0,0.0,1585,134,138,1,18.8,benign
2026-05-23 12:21:31.639924,12,21,31,15.0,45.1,7.0,93.6,99.37,221,221,4,0,1,1,1,0,8,2715,12.2851,0,0.0,1585,132,133,1,15.0,benign
2026-05-23 12:21:49.523977,12,21,49,14.5,45.1,7.0,93.6,99.68,221,221,4,0,1,1,1,0,8,2655,12.0136,0,0.0,1582,136,135,1,14.5,benign
2026-05-23 12:22:07.766867,12,22,7,19.6,45.5,7.0,93.6,99.97,223,223,5,0,1,1,1,0,8,2697,12.0942,0,0.0,1611,138,137,1,19.6,benign
2026-05-23 12:22:25.940513,12,22,25,29.1,45.6,7.0,93.6,100.28,223,223,4,0,1,1,1,0,8,2739,12.2825,0,0.0,1611,140,137,1,29.1,benign
2026-05-23 12:22:44.157375,12,22,44,17.9,45.5,7.0,93.6,100.58,223,223,5,0,1,1,1,0,8,2781,12.4709,0,0.0,1610,128,132,1,17.9,benign
2026-05-23 12:23:02.068079,12,23,2,10.5,45.0,7.0,93.6,100.88,220,220,4,0,1,1,1,0,8,2730,12.4091,0,0.0,1590,120,128,1,10.5,benign
2026-05-23 12:23:19.807741,12,23,19,19.1,44.9,7.0,93.6,101.18,220,220,5,0,1,1,1,0,8,2717,12.35,0,0.0,1585,121,119,1,19.1,benign
2026-05-23 12:23:37.349565,12,23,37,14.9,44.2,8.0,93.6,101.48,220,220,4,0,1,1,1,0,8,2719,12.3591,0,0.0,1585,111,120,1,14.9,benign
2026-05-23 12:23:54.940640,12,23,54,22.9,44.2,7.9,93.6,101.77,220,220,5,0,1,1,1,0,8,2671,12.1409,0,0.0,1585,109,111,1,22.9,benign
2026-05-23 12:24:12.590294,12,24,12,12.1,44.2,7.9,93.6,102.06,220,220,5,0,1,1,1,0,8,2648,12.0364,0,0.0,1585,106,108,1,12.1,benign
2026-05-23 12:24:30.258318,12,24,30,20.0,44.2,7.9,93.6,102.36,221,222,4,0,1,1,1,0,8,2717,12.2941,0,0.0,1580,103,106,1,20.0,benign
2026-05-23 12:24:47.865899,12,24,47,22.7,44.3,7.9,93.6,102.65,222,222,4,0,1,1,1,0,8,2729,12.2928,0,0.0,1580,105,103,1,22.7,benign
2026-05-23 12:25:05.785844,12,25,5,27.4,40.7,7.9,93.6,102.95,222,222,7,0,1,1,1,0,8,2677,12.0586,0,0.0,1580,102,105,1,27.4,benign
2026-05-23 12:25:23.332772,12,25,23,25.0,40.7,7.9,93.6,103.25,222,222,5,0,1,1,1,0,8,2667,12.0135,0,0.0,1580,104,106,1,25.0,benign
2026-05-23 12:25:40.759223,12,25,40,18.4,40.7,7.9,93.6,103.54,220,220,4,0,1,1,1,0,8,2676,12.1636,0,0.0,1580,106,101,1,18.4,benign
2026-05-23 12:25:58.534411,12,25,58,29.1,40.8,7.9,93.6,103.83,220,220,4,0,1,1,1,0,8,2675,12.1591,0,0.0,1580,108,106,1,29.1,benign
2026-05-23 12:26:16.333352,12,26,16,26.2,40.7,7.9,93.6,104.12,220,220,5,0,1,1,1,0,8,2626,11.9364,0,0.0,1580,108,106,1,26.2,benign
2026-05-23 12:26:33.808820,12,26,33,20.5,40.7,7.9,93.6,104.42,220,220,6,0,1,1,1,0,8,2641,12.0045,0,0.0,1580,105,110,1,20.5,benign
2026-05-23 12:26:51.542572,12,26,51,21.3,40.7,7.9,93.6,104.71,220,220,4,0,1,1,1,0,8,2656,12.0727,0,0.0,1586,115,108,1,21.3,benign
2026-05-23 12:27:09.625637,12,27,9,16.9,41.1,7.9,93.6,105.01,222,222,5,0,1,1,1,0,8,2680,12.0721,0,0.0,1606,117,117,1,16.9,benign
2026-05-23 12:27:27.426092,12,27,27,8.1,41.2,7.9,93.6,105.31,222,222,6,0,1,1,1,0,8,2684,12.0901,0,0.0,1606,114,116,1,8.1,benign
2026-05-23 12:27:45.248675,12,27,45,14.3,41.1,7.9,93.6,105.61,222,222,4,0,1,1,1,0,8,2689,12.1126,0,0.0,1605,111,111,1,14.3,benign
2026-05-23 12:28:02.842885,12,28,2,16.9,40.9,7.9,93.6,105.9,221,221,4,0,1,1,1,0,8,2666,12.0633,0,0.0,1585,108,111,1,16.9,benign
2026-05-23 12:28:20.526308,12,28,20,21.1,40.8,7.9,93.6,106.2,221,221,5,0,1,1,1,0,8,2654,12.009,0,0.0,1580,108,108,1,21.1,benign
2026-05-23 12:28:37.984007,12,28,37,17.5,40.8,7.9,93.6,106.49,221,221,5,0,1,1,1,0,8,2656,12.0181,0,0.0,1580,105,104,1,17.5,benign
2026-05-23 12:28:55.575873,12,28,55,11.9,40.8,7.9,93.6,106.78,221,221,4,0,1,1,1,0,8,2652,12.0,0,0.0,1580,98,101,1,11.9,benign
2026-05-23 12:29:13.217745,12,29,13,19.9,40.8,7.9,93.6,107.08,221,221,4,0,1,1,1,0,8,2656,12.0181,0,0.0,1580,100,97,1,19.9,benign
2026-05-23 12:29:31.284235,12,29,31,22.1,40.8,7.9,93.6,107.37,221,221,5,0,1,1,1,0,8,2642,11.9548,0,0.0,1580,99,101,1,22.1,benign
2026-05-23 12:29:48.826411,12,29,48,29.3,40.7,7.9,93.6,107.67,221,221,5,0,1,1,1,0,8,2630,11.9005,0,0.0,1579,103,102,1,29.3,benign
