timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,label
2026-05-23T05:06:50.878166,5,6,50,0.8,51.4,0.0,71.8,511.41,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.8,benign
2026-05-23T05:06:53.581506,5,6,53,2.9,51.4,0.0,71.8,511.45,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.9,benign
2026-05-23T05:06:56.132450,5,6,56,1.9,51.4,0.0,71.8,511.5,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:06:58.601256,5,6,58,3.5,51.4,0.0,71.8,511.54,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,3.5,benign
2026-05-23T05:07:01.263157,5,7,1,1.8,51.4,0.0,71.8,511.58,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:07:03.775191,5,7,3,8.0,51.4,0.0,71.8,511.63,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,8.0,benign
2026-05-23T05:07:06.267741,5,7,6,1.8,51.4,0.0,71.8,511.67,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:07:08.701528,5,7,8,5.7,51.4,0.0,71.8,511.71,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,5.7,benign
2026-05-23T05:07:11.179963,5,7,11,1.8,51.4,0.0,71.8,511.75,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:07:13.675677,5,7,13,4.9,51.4,0.0,71.8,511.79,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,4.9,benign
2026-05-23T05:07:16.260996,5,7,16,2.0,51.4,0.0,71.8,511.83,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.0,benign
2026-05-23T05:07:18.685075,5,7,18,5.5,51.4,0.0,71.8,511.88,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,5.5,benign
2026-05-23T05:07:21.183387,5,7,21,2.8,51.4,0.0,71.8,511.92,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T05:07:23.889647,5,7,23,5.4,51.4,0.0,71.8,511.96,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,5.4,benign
2026-05-23T05:07:26.387347,5,7,26,2.1,51.4,0.0,71.8,512.0,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.1,benign
2026-05-23T05:07:28.843167,5,7,28,5.4,51.4,0.0,71.8,512.04,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,5.4,benign
2026-05-23T05:07:31.420210,5,7,31,1.9,51.4,0.0,71.8,512.09,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:07:33.948033,5,7,33,5.2,51.4,0.0,71.8,512.13,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,5.2,benign
2026-05-23T05:07:36.426846,5,7,36,2.7,51.4,0.0,71.8,512.17,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.7,benign
2026-05-23T05:07:39.142591,5,7,39,6.7,51.4,0.0,71.8,512.21,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,6.7,benign
2026-05-23T05:07:41.671865,5,7,41,2.0,51.4,0.0,71.8,512.26,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.0,benign
2026-05-23T05:07:44.172600,5,7,44,1.8,51.4,0.0,71.8,512.3,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:07:46.608869,5,7,46,0.9,51.4,0.0,71.8,512.34,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:07:49.110481,5,7,49,1.9,51.4,0.0,71.8,512.38,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:07:51.593782,5,7,51,1.8,51.4,0.0,71.8,512.42,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:07:54.086854,5,7,54,2.8,51.4,0.0,71.8,512.46,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.8,benign
2026-05-23T05:07:56.605015,5,7,56,0.8,51.4,0.0,71.8,512.51,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.8,benign
2026-05-23T05:07:59.049813,5,7,59,4.6,51.4,0.0,71.8,512.55,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,4.6,benign
2026-05-23T05:08:01.531669,5,8,1,1.9,51.4,0.0,71.8,512.59,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:08:04.009702,5,8,4,5.7,51.4,0.0,71.8,512.63,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,5.7,benign
2026-05-23T05:08:06.459773,5,8,6,1.0,51.4,0.0,71.8,512.67,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.0,benign
2026-05-23T05:08:08.922574,5,8,8,4.3,51.4,0.0,71.8,512.71,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,4.3,benign
2026-05-23T05:08:11.661004,5,8,11,1.8,51.4,0.0,71.8,512.75,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:08:14.155542,5,8,14,7.9,51.4,0.0,71.8,512.8,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,7.9,benign
2026-05-23T05:08:16.609153,5,8,16,1.1,51.4,0.0,71.8,512.84,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.1,benign
2026-05-23T05:08:19.055370,5,8,19,5.7,51.4,0.0,71.8,512.88,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,5.7,benign
2026-05-23T05:08:21.544704,5,8,21,1.8,51.4,0.0,71.8,512.92,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:08:24.000142,5,8,24,4.2,51.4,0.0,71.8,512.96,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,4.2,benign
2026-05-23T05:08:26.435655,5,8,26,0.9,51.3,0.0,71.8,513.01,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:08:28.927142,5,8,28,2.6,51.3,0.0,71.8,513.05,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.6,benign
2026-05-23T05:08:31.625940,5,8,31,0.0,51.3,0.0,71.8,513.09,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T05:08:34.102435,5,8,34,7.3,51.3,0.0,71.8,513.13,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,7.3,benign
2026-05-23T05:08:36.567838,5,8,36,1.9,51.3,0.0,71.8,513.17,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:08:39.103071,5,8,39,3.7,51.3,0.0,71.8,513.21,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,3.7,benign
2026-05-23T05:08:41.575540,5,8,41,2.6,51.3,0.0,71.8,513.26,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.6,benign
2026-05-23T05:08:44.053716,5,8,44,7.5,51.3,0.0,71.8,513.3,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,7.5,benign
2026-05-23T05:08:46.498111,5,8,46,2.9,51.4,0.0,71.8,513.34,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.9,benign
2026-05-23T05:08:48.941663,5,8,48,0.0,51.4,0.0,71.8,513.38,227,225,217,0,2,1,6,5,0,4,562,2.4758,0,0.0,114,17,18,2,0.0,benign
2026-05-23T05:08:51.374130,5,8,51,1.8,51.3,0.0,71.8,513.42,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:08:53.866071,5,8,53,0.9,51.3,0.0,71.8,513.46,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:08:56.381220,5,8,56,1.7,51.3,0.0,71.8,513.5,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T05:08:58.863916,5,8,58,0.9,51.3,0.0,71.8,513.54,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:09:01.296679,5,9,1,1.9,51.3,0.0,71.8,513.59,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:09:03.740182,5,9,3,1.7,51.3,0.0,71.8,513.63,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T05:09:06.188499,5,9,6,4.3,51.3,0.0,71.8,513.67,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,4.3,benign
2026-05-23T05:09:08.637173,5,9,8,1.7,51.3,0.0,71.8,513.71,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T05:09:11.122807,5,9,11,1.8,51.3,0.0,71.8,513.75,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:09:13.778936,5,9,13,1.8,51.3,0.0,71.8,513.79,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:09:16.210035,5,9,16,2.0,51.3,0.0,71.8,513.83,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.0,benign
2026-05-23T05:09:18.680174,5,9,18,1.8,51.3,0.0,71.8,513.88,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:09:21.143957,5,9,21,0.9,51.3,0.0,71.8,513.92,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:09:23.586831,5,9,23,1.7,51.3,0.0,71.8,513.96,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T05:09:26.049924,5,9,26,0.9,51.4,0.0,71.8,514.0,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:09:28.496193,5,9,28,1.7,51.4,0.0,71.8,514.04,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T05:09:30.945192,5,9,30,0.9,51.4,0.0,71.8,514.08,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:09:33.399459,5,9,33,0.9,51.4,0.0,71.8,514.12,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:09:35.900138,5,9,35,1.8,51.4,0.0,71.8,514.16,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:09:38.386100,5,9,38,2.1,51.4,0.0,71.8,514.2,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.1,benign
2026-05-23T05:09:40.830861,5,9,40,0.0,51.4,0.0,71.8,514.24,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T05:09:43.256688,5,9,43,1.8,51.4,0.0,71.8,514.29,224,224,216,0,2,1,6,5,0,4,561,2.5045,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:09:45.753639,5,9,45,3.2,51.4,0.0,71.8,514.33,224,224,216,0,2,1,6,5,0,4,561,2.5045,0,0.0,114,17,18,2,3.2,benign
2026-05-23T05:09:48.173051,5,9,48,0.9,51.4,0.0,71.8,514.37,224,224,216,0,2,1,6,5,0,4,561,2.5045,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:09:50.601137,5,9,50,2.7,51.4,0.0,71.8,514.41,224,224,216,0,2,1,6,5,0,4,561,2.5045,0,0.0,114,17,18,2,2.7,benign
2026-05-23T05:09:53.040948,5,9,53,4.4,51.4,0.0,71.8,514.45,224,227,219,0,2,1,7,5,0,4,561,2.5045,0,0.0,114,17,18,2,4.4,benign
2026-05-23T05:09:55.527510,5,9,55,0.0,51.4,0.0,71.8,514.49,224,224,216,0,2,1,6,5,0,4,561,2.5045,0,0.0,114,17,18,2,0.0,benign
2026-05-23T05:09:58.000875,5,9,58,0.0,51.4,0.0,71.8,514.53,224,227,219,0,2,1,7,5,0,4,561,2.5045,0,0.0,114,17,18,2,0.0,benign
2026-05-23T05:10:00.516840,5,10,0,1.9,51.4,0.0,71.8,514.57,224,224,216,0,2,1,6,5,0,4,561,2.5045,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:10:02.950239,5,10,2,0.9,51.4,0.0,71.8,514.61,224,227,219,0,2,1,7,5,0,4,561,2.5045,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:10:05.389460,5,10,5,0.9,51.4,0.0,71.8,514.65,224,224,216,0,2,1,6,5,0,4,561,2.5045,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:10:07.847919,5,10,7,0.0,51.4,0.0,71.8,514.69,224,227,219,0,2,1,7,5,0,4,564,2.5179,0,0.0,124,17,18,2,0.0,benign
2026-05-23T05:10:10.316895,5,10,10,4.1,51.4,0.0,71.8,514.74,224,224,216,0,2,1,6,5,0,4,561,2.5045,0,0.0,114,17,18,2,4.1,benign
2026-05-23T05:10:12.973787,5,10,12,1.9,51.4,0.0,71.8,514.78,224,227,219,1,2,1,7,5,0,4,563,2.5134,0,0.0,121,17,18,2,1.9,benign
2026-05-23T05:10:15.491902,5,10,15,1.7,51.4,0.0,71.8,514.82,224,225,217,1,2,1,6,5,0,4,562,2.5089,0,0.0,114,17,18,2,1.7,benign
2026-05-23T05:10:17.932120,5,10,17,1.9,51.4,0.0,71.8,514.86,225,228,220,0,2,1,7,5,0,4,564,2.5067,0,0.0,121,17,18,2,1.9,benign
2026-05-23T05:10:20.526842,5,10,20,1.9,51.4,0.0,71.8,514.9,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:10:23.007989,5,10,23,1.9,51.4,0.0,71.8,514.95,225,228,220,1,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.9,benign
2026-05-23T05:10:25.461953,5,10,25,4.6,51.4,0.0,71.8,514.99,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,4.6,benign
2026-05-23T05:10:27.911191,5,10,27,2.5,51.4,0.0,71.8,515.03,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.5,benign
2026-05-23T05:10:30.394605,5,10,30,2.7,51.4,0.0,71.8,515.07,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.7,benign
2026-05-23T05:10:32.883833,5,10,32,2.7,51.4,0.0,71.8,515.11,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.7,benign
2026-05-23T05:10:35.350523,5,10,35,2.9,51.4,0.0,71.8,515.15,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.9,benign
2026-05-23T05:10:37.826888,5,10,37,0.0,51.4,0.0,71.8,515.19,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,0.0,benign
2026-05-23T05:10:40.394587,5,10,40,2.0,51.4,0.0,71.8,515.24,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.0,benign
2026-05-23T05:10:42.904297,5,10,42,2.7,51.4,0.0,71.8,515.28,225,228,220,1,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.7,benign
2026-05-23T05:10:45.373512,5,10,45,3.5,51.4,0.0,71.8,515.32,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.5,benign
2026-05-23T05:10:47.828587,5,10,47,2.6,51.4,0.0,71.8,515.36,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.6,benign
2026-05-23T05:10:50.302584,5,10,50,3.5,51.4,0.0,71.8,515.4,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.5,benign
2026-05-23T05:10:52.794988,5,10,52,1.7,51.4,0.0,71.8,515.44,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.7,benign
2026-05-23T05:10:55.293924,5,10,55,3.7,51.4,0.0,71.8,515.48,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.7,benign
2026-05-23T05:10:57.817222,5,10,57,0.0,51.4,0.0,71.8,515.53,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,0.0,benign
2026-05-23T05:11:00.260181,5,11,0,3.5,51.4,0.0,71.8,515.57,227,225,217,1,2,1,6,5,0,4,562,2.4758,0,0.0,114,17,18,2,3.5,benign
2026-05-23T05:11:02.699211,5,11,2,0.8,51.4,0.0,71.8,515.61,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,18,19,2,0.8,benign
2026-05-23T05:11:05.200322,5,11,5,3.5,51.5,0.0,71.8,515.65,227,225,217,0,2,1,6,5,0,4,562,2.4758,0,0.0,114,17,18,2,3.5,benign
2026-05-23T05:11:07.656278,5,11,7,1.9,51.5,0.0,71.8,515.69,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.9,benign
2026-05-23T05:11:10.135125,5,11,10,2.7,51.5,0.0,71.8,515.73,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.7,benign
2026-05-23T05:11:12.593351,5,11,12,1.9,51.5,0.0,71.8,515.77,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.9,benign
2026-05-23T05:11:15.041110,5,11,15,4.8,51.5,0.0,71.8,515.82,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,4.8,benign
2026-05-23T05:11:17.561639,5,11,17,2.4,51.5,0.0,71.8,515.86,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.4,benign
2026-05-23T05:11:20.160584,5,11,20,1.8,51.5,0.0,71.8,515.9,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:11:22.646969,5,11,22,2.7,51.5,0.0,71.8,515.94,225,228,220,1,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.7,benign
2026-05-23T05:11:25.142587,5,11,25,0.9,51.5,0.0,71.8,515.98,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:11:27.577785,5,11,27,2.8,51.5,0.0,71.8,516.02,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.8,benign
2026-05-23T05:11:30.082181,5,11,30,2.3,51.5,0.0,71.8,516.07,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.3,benign
2026-05-23T05:11:32.634743,5,11,32,2.8,51.5,0.0,71.8,516.11,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.8,benign
2026-05-23T05:11:35.098511,5,11,35,1.9,51.5,0.0,71.8,516.15,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:11:37.533814,5,11,37,2.9,51.5,0.0,71.8,516.19,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.9,benign
2026-05-23T05:11:39.949086,5,11,39,1.8,51.5,0.0,71.8,516.23,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:11:42.462612,5,11,42,0.9,51.5,0.0,71.8,516.27,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,0.9,benign
2026-05-23T05:11:45.352875,5,11,45,2.9,51.5,0.0,71.8,516.31,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.9,benign
2026-05-23T05:11:47.816115,5,11,47,1.7,51.5,0.0,71.8,516.36,225,228,220,1,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.7,benign
2026-05-23T05:11:50.295578,5,11,50,1.6,51.5,0.0,71.8,516.4,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.6,benign
2026-05-23T05:11:52.810576,5,11,52,0.0,51.5,0.0,71.8,516.44,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,0.0,benign
2026-05-23T05:11:55.272186,5,11,55,2.7,51.5,0.0,71.8,516.49,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.7,benign
2026-05-23T05:11:57.730987,5,11,57,1.1,51.5,0.0,71.8,516.53,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.1,benign
2026-05-23T05:12:00.260196,5,12,0,2.8,51.5,0.0,71.8,516.57,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.8,benign
2026-05-23T05:12:02.768274,5,12,2,1.9,51.5,0.0,71.8,516.61,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.9,benign
2026-05-23T05:12:05.447533,5,12,5,2.8,51.5,0.0,71.8,516.65,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.8,benign
2026-05-23T05:12:07.915196,5,12,7,1.8,51.5,0.0,71.8,516.7,225,228,220,1,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.8,benign
2026-05-23T05:12:10.349540,5,12,10,2.7,51.5,0.0,71.8,516.74,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.7,benign
2026-05-23T05:12:12.794603,5,12,12,4.5,51.5,0.0,71.8,516.78,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,4.5,benign
2026-05-23T05:12:15.277124,5,12,15,2.6,51.5,0.0,71.8,516.82,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.6,benign
2026-05-23T05:12:17.764769,5,12,17,5.7,51.5,0.0,71.8,516.86,225,228,220,1,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,5.7,benign
2026-05-23T05:12:20.418337,5,12,20,1.8,51.5,0.0,71.8,516.9,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:12:22.880608,5,12,22,2.5,51.5,0.0,71.8,516.95,225,228,220,1,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.5,benign
2026-05-23T05:12:25.337053,5,12,25,2.7,51.5,0.0,71.8,516.99,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,2.7,benign
2026-05-23T05:12:27.828488,5,12,27,0.8,51.5,0.0,71.8,517.03,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,0.8,benign
2026-05-23T05:12:30.304566,5,12,30,3.3,51.5,0.0,71.8,517.07,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,3.3,benign
2026-05-23T05:12:32.772683,5,12,32,4.1,51.5,0.0,71.8,517.11,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,4.1,benign
2026-05-23T05:12:35.270134,5,12,35,3.7,51.5,0.0,71.8,517.15,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,3.7,benign
2026-05-23T05:12:37.696181,5,12,37,0.9,51.5,0.0,71.8,517.19,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,0.9,benign
2026-05-23T05:12:40.142288,5,12,40,1.8,51.5,0.0,71.8,517.23,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.8,benign
2026-05-23T05:12:42.619149,5,12,42,1.0,51.5,0.0,71.8,517.27,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.0,benign
2026-05-23T05:12:45.050767,5,12,45,1.0,51.5,0.0,71.8,517.32,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.0,benign
2026-05-23T05:12:47.490942,5,12,47,1.9,51.5,0.0,71.8,517.36,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.9,benign
2026-05-23T05:12:49.928115,5,12,49,1.7,51.5,0.0,71.8,517.4,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.7,benign
2026-05-23T05:12:52.510544,5,12,52,1.6,51.5,0.0,71.8,517.44,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.6,benign
2026-05-23T05:12:55.112583,5,12,55,1.9,51.5,0.0,71.8,517.48,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,1.9,benign
2026-05-23T05:12:57.626173,5,12,57,1.8,51.5,0.0,71.8,517.52,225,228,220,1,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.8,benign
2026-05-23T05:13:00.075959,5,13,0,0.9,51.5,0.0,71.8,517.57,228,225,217,1,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:13:02.554276,5,13,2,1.9,51.5,0.0,71.8,517.61,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,1.9,benign
2026-05-23T05:13:05.073396,5,13,5,0.9,51.5,0.0,71.8,517.65,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,0.9,benign
2026-05-23T05:13:07.530901,5,13,7,2.9,51.5,0.0,71.8,517.69,225,228,220,0,2,1,7,5,0,4,565,2.5111,0,0.0,124,17,18,2,2.9,benign
2026-05-23T05:13:09.951923,5,13,9,0.9,51.5,0.0,71.8,517.73,228,225,217,0,2,1,6,5,0,4,562,2.4649,0,0.0,114,17,18,2,0.9,benign
